grader_type,sigma,rbf_score,accuracy,spearman
correlation_70pct,1.5,82.48269755760745,0.45,0.576691734224887
correlation_60pct,1.5,77.4406850159292,0.32,0.4607651200001324
accuracy_80pct,1.5,91.622076778164,0.85,0.7521267109749722
accuracy_70pct,1.5,86.83263893296433,0.76,0.5866396595033895
accuracy_60pct,1.5,86.23828594626218,0.69,0.49599179677818545
correlation_70pct,1.5,85.25815414146727,0.45,0.636304667922099
correlation_60pct,1.5,75.51209298531923,0.29,0.3333742783860797
accuracy_80pct,1.5,94.58789587735025,0.84,0.8609407098392113
accuracy_70pct,1.5,92.29995936780962,0.77,0.7293346598174065
accuracy_60pct,1.5,85.41292226718149,0.65,0.492436841499068
correlation_70pct,1.5,87.13693200716017,0.55,0.7188540380777416
correlation_60pct,1.5,81.44905087723984,0.39,0.47239122450354465
accuracy_80pct,1.5,94.01498657230118,0.85,0.8134237540155533
accuracy_70pct,1.5,88.85727890519982,0.75,0.6407572488410602
accuracy_60pct,1.5,87.64216979126253,0.72,0.6458098281677064
correlation_70pct,1.5,84.80091470062703,0.48,0.6520633042280436
correlation_60pct,1.5,81.39033663056597,0.44,0.6061808202307187
accuracy_80pct,1.5,94.3369973562802,0.88,0.8500253351156513
accuracy_70pct,1.5,91.48152842775465,0.79,0.801337729531451
accuracy_60pct,1.5,85.09076589954122,0.68,0.5759356428147567
correlation_70pct,1.5,80.98291135464282,0.4,0.6135646656807394
correlation_60pct,1.5,80.63064519839915,0.36,0.5571984935045727
accuracy_80pct,1.5,94.52028154891963,0.87,0.8206068222096758
accuracy_70pct,1.5,88.78258625408222,0.78,0.5926570713109619
accuracy_60pct,1.5,89.21312544965217,0.69,0.6543335800789504
correlation_70pct,1.5,85.24035397795376,0.41,0.6276031756299554
correlation_60pct,1.5,83.32956211085731,0.42,0.5327847565167756
accuracy_80pct,1.5,92.79985219714962,0.87,0.7780093156080937
accuracy_70pct,1.5,88.31462497241543,0.77,0.7030964529241944
accuracy_60pct,1.5,83.31884620744559,0.67,0.5745075846726372
correlation_70pct,1.5,84.96992192544556,0.48,0.6828081651089896
correlation_60pct,1.5,77.13647439546372,0.33,0.4977593841091112
accuracy_80pct,1.5,94.70174398248929,0.84,0.8772878794451058
accuracy_70pct,1.5,90.12046881612959,0.78,0.708624378677248
accuracy_60pct,1.5,87.39482639718686,0.71,0.635112630904056
correlation_70pct,1.5,81.61987986112813,0.41,0.6385360067073427
correlation_60pct,1.5,80.94557765969117,0.39,0.5417976725402723
accuracy_80pct,1.5,92.78205203363609,0.83,0.821610424029404
accuracy_70pct,1.5,88.87325730964355,0.77,0.6918687497387954
accuracy_60pct,1.5,86.63693146287554,0.7,0.6651981726104076
correlation_70pct,1.5,80.01687900270583,0.31,0.6262259429962119
correlation_60pct,1.5,82.55921196779482,0.44,0.6184926026574429
accuracy_80pct,1.5,93.15922193729456,0.86,0.7693223146868314
accuracy_70pct,1.5,89.96743999575482,0.8,0.669813005590142
accuracy_60pct,1.5,88.85020058251283,0.75,0.6529945498171591
correlation_70pct,1.5,83.8224018787246,0.47,0.507870048980192
correlation_60pct,1.5,80.9366775779344,0.37,0.4121576824652232
accuracy_80pct,1.5,91.39255880881612,0.83,0.737593984962406
accuracy_70pct,1.5,91.94766795035166,0.78,0.7734700560576907
accuracy_60pct,1.5,85.25269480167276,0.68,0.508941030773774
correlation_70pct,1.5,84.28854140132161,0.46,0.619011141432559
correlation_60pct,1.5,79.33009633130344,0.37,0.47019745087482734
accuracy_80pct,1.5,92.76777506581516,0.84,0.7314072405321597
accuracy_70pct,1.5,88.27729127746377,0.76,0.6208968409033533
accuracy_60pct,1.5,83.82049766592448,0.65,0.4059063757239062
correlation_70pct,1.5,85.27595430498081,0.49,0.679028477963397
correlation_60pct,1.5,81.39033663056597,0.44,0.5131125259963192
accuracy_80pct,1.5,91.81951761617741,0.84,0.7408635464156965
accuracy_70pct,1.5,90.58660833872659,0.77,0.7408659598969828
accuracy_60pct,1.5,89.39285451529722,0.73,0.7297281068786734
correlation_70pct,1.5,83.02535149039184,0.43,0.6833125550667372
correlation_60pct,1.5,80.4705380553374,0.38,0.6243088784390477
accuracy_80pct,1.5,94.7960585561902,0.87,0.8463902053172038
accuracy_70pct,1.5,90.72533493006614,0.81,0.6918802439472177
accuracy_60pct,1.5,85.59082957375676,0.67,0.5592211138117026
correlation_70pct,1.5,83.86331596188494,0.38,0.6694199026739784
correlation_60pct,1.5,82.35104928895488,0.41,0.5569914678166468
accuracy_80pct,1.5,92.51702212840635,0.82,0.8353197044408172
accuracy_70pct,1.5,87.9001213738053,0.73,0.6571878832586034
accuracy_60pct,1.5,88.84837882344304,0.73,0.6846377578263179
correlation_70pct,1.5,84.48780399840481,0.47,0.704328448351546
correlation_60pct,1.5,80.63954528015591,0.38,0.5765637838950061
accuracy_80pct,1.5,92.37107163071856,0.84,0.7644294433022781
accuracy_70pct,1.5,91.26091054016356,0.79,0.7678776957913143
accuracy_60pct,1.5,85.68332238838788,0.68,0.5934418453109552
correlation_70pct,1.5,84.15689313266904,0.42,0.6335893159381997
correlation_60pct,1.5,81.24088819839987,0.36,0.5495776208893992
accuracy_80pct,1.5,91.31604439862875,0.84,0.7566264270303935
accuracy_70pct,1.5,85.9501740526874,0.71,0.5659077037509052
accuracy_60pct,1.5,87.46244072561747,0.68,0.6275986878799356
correlation_70pct,1.5,83.38654298960657,0.44,0.6727666424131893
correlation_60pct,1.5,78.97965193412954,0.35,0.5219091132589626
accuracy_80pct,1.5,93.94737224387056,0.88,0.817342668702807
accuracy_70pct,1.5,88.75050912274776,0.75,0.6769514059386426
accuracy_60pct,1.5,86.30246547014538,0.7,0.6328646037755665
correlation_70pct,1.5,85.10512532109252,0.47,0.6577744685935529
correlation_60pct,1.5,81.7248278845104,0.39,0.6159363894843649
accuracy_80pct,1.5,92.21804281034379,0.86,0.7002488241833856
accuracy_70pct,1.5,89.09387519723468,0.77,0.6251032363147102
accuracy_60pct,1.5,87.89306831233259,0.68,0.7101817001958441
correlation_70pct,1.5,82.57169243776028,0.36,0.5905807077729933
correlation_60pct,1.5,81.6305133108095,0.36,0.5146857806098041
accuracy_80pct,1.5,93.53286864526044,0.84,0.8085257548029366
accuracy_70pct,1.5,89.73084370371998,0.78,0.6306581640743157
accuracy_60pct,1.5,90.3873457416434,0.76,0.6852931750959933
correlation_70pct,1.5,85.9146561793907,0.43,0.6903214669524534
correlation_60pct,1.5,80.29970907144912,0.36,0.40738663439190964
accuracy_80pct,1.5,92.35509322627482,0.82,0.8111922277444282
accuracy_70pct,1.5,88.7896645767692,0.78,0.6500338993303084
accuracy_60pct,1.5,86.89135317963817,0.71,0.5934900114688593
correlation_70pct,1.5,85.09622523933575,0.45,0.623368533227826
correlation_60pct,1.5,80.22146129333711,0.44,0.5485590049106178
accuracy_80pct,1.5,94.10747938693231,0.86,0.7828319716526508
accuracy_70pct,1.5,91.47970666868488,0.77,0.7449173605506635
accuracy_60pct,1.5,85.47698146861771,0.67,0.5359467374442827
correlation_70pct,1.5,80.16632743487193,0.39,0.5459577018277306
correlation_60pct,1.5,84.48780399840481,0.47,0.625064851058451
accuracy_80pct,1.5,95.57530878100944,0.87,0.9028664141928191
accuracy_70pct,1.5,91.48152842775467,0.79,0.7729391320389241
accuracy_60pct,1.5,88.32892720145064,0.71,0.6489190288353466
correlation_70pct,1.5,82.7122407881696,0.42,0.6527248467700809
correlation_60pct,1.5,80.3477898684416,0.36,0.6098949392644148
accuracy_80pct,1.5,90.60440850224012,0.81,0.7045241329966058
accuracy_70pct,1.5,88.07802868038057,0.75,0.6318759503819271
accuracy_60pct,1.5,86.9340890218683,0.64,0.5906434010781314
correlation_70pct,1.5,84.47000383489127,0.43,0.6559464728868395
correlation_60pct,1.5,77.98149192842952,0.33,0.4400816183847847
accuracy_80pct,1.5,91.41391409932405,0.82,0.7622392040452536
accuracy_70pct,1.5,90.57770825696983,0.75,0.7100551095798504
accuracy_60pct,1.5,89.78065786863706,0.71,0.6877310885850895
correlation_70pct,1.5,82.30481551224645,0.38,0.597638624649621
correlation_60pct,1.5,80.35668995019834,0.38,0.5743071830906668
accuracy_80pct,1.5,93.92249375767007,0.84,0.8485364672361249
accuracy_70pct,1.5,88.41249467311073,0.75,0.6876756120807853
accuracy_60pct,1.5,86.06927872144367,0.69,0.5670283398730233
correlation_70pct,1.5,83.38827635753117,0.37,0.6907656779182028
correlation_60pct,1.5,81.53619873710858,0.33,0.5908596409261577
accuracy_80pct,1.5,91.77510559853876,0.83,0.7763565157483919
accuracy_70pct,1.5,91.51886212270632,0.8,0.7520507368686409
accuracy_60pct,1.5,83.69249291541146,0.65,0.5127766026682186
correlation_70pct,1.5,85.83814176920333,0.44,0.6776154888822719
correlation_60pct,1.5,81.26758844367016,0.42,0.5575391960744024
accuracy_80pct,1.5,92.95995934021137,0.85,0.7689768177406712
accuracy_70pct,1.5,89.99772062923378,0.76,0.6497918256612386
accuracy_60pct,1.5,85.44670083513876,0.71,0.5203590234225436
correlation_70pct,1.5,83.75836793850266,0.4,0.6716869143505564
correlation_60pct,1.5,79.62367350208754,0.41,0.477599311832676
accuracy_80pct,1.5,90.55814946431741,0.83,0.682426120408645
accuracy_70pct,1.5,89.01212948464436,0.75,0.6897749294188205
accuracy_60pct,1.5,85.95017405268742,0.71,0.5552867969395142
correlation_70pct,1.5,79.83541656913616,0.34,0.56284320637723
correlation_60pct,1.5,78.92267105538029,0.33,0.5079739941343874
accuracy_80pct,1.5,96.07522687156373,0.92,0.8640571047669033
accuracy_70pct,1.5,87.03715809366471,0.75,0.5522045882847992
accuracy_60pct,1.5,84.31518445407583,0.67,0.5583159063851413
correlation_70pct,1.5,84.59275202178708,0.45,0.6665714974389128
correlation_60pct,1.5,79.27496247283824,0.32,0.5112336544954326
accuracy_80pct,1.5,92.76959682488494,0.86,0.7398443023543159
accuracy_70pct,1.5,88.94977171983095,0.76,0.6088982247797855
accuracy_60pct,1.5,87.81655390214522,0.69,0.6487327635819861
correlation_70pct,1.5,82.03793858673265,0.4,0.5290375577147388
correlation_60pct,1.5,79.79623585390044,0.36,0.5389400274995255
accuracy_80pct,1.5,94.29966366132852,0.87,0.7986342284588245
accuracy_70pct,1.5,88.95159347890072,0.78,0.6996512522626287
accuracy_60pct,1.5,87.42510703066581,0.67,0.6513025369355204
correlation_70pct,1.5,84.29744148307837,0.48,0.6834832588783226
correlation_60pct,1.5,78.56864626999773,0.41,0.4777520341694249
accuracy_80pct,1.5,94.51845978984986,0.85,0.8426744849494259
accuracy_70pct,1.5,91.75730543502524,0.79,0.7708526116265413
accuracy_60pct,1.5,90.38552398257363,0.74,0.6786933494416405
correlation_70pct,1.5,81.33520277210079,0.39,0.5609788105453188
correlation_60pct,1.5,83.59643903637112,0.4,0.5956951478567062
accuracy_80pct,1.5,92.3550932262748,0.82,0.8080623765986382
accuracy_70pct,1.5,88.98002709209564,0.77,0.685934770535307
accuracy_60pct,1.5,84.86844657532731,0.65,0.5754129079013548
correlation_70pct,1.5,84.14441266270362,0.5,0.6407273781484799
correlation_60pct,1.5,77.419304464207,0.38,0.4657476748866581
accuracy_80pct,1.5,91.6967694292816,0.82,0.7768554028840347
accuracy_70pct,1.5,87.88584440598437,0.74,0.647270302081638
accuracy_60pct,1.5,88.71673055479047,0.69,0.6618130653717511
correlation_70pct,1.5,86.82555467286252,0.47,0.7171771304861776
correlation_60pct,1.5,82.63572637798222,0.43,0.6416912546113386
accuracy_80pct,1.5,93.46525431682981,0.87,0.813441572745321
accuracy_70pct,1.5,91.65053565257315,0.79,0.7708766362385385
accuracy_60pct,1.5,86.48745109940764,0.72,0.5738508114518059
correlation_70pct,1.5,83.4060765210447,0.41,0.6458493639919108
correlation_60pct,1.5,80.46163797358064,0.36,0.576311899381399
accuracy_80pct,1.5,93.84597934748268,0.85,0.8155417421588568
accuracy_70pct,1.5,90.80722622631768,0.77,0.744868875479726
accuracy_60pct,1.5,85.64596343222195,0.72,0.5336166886461458
correlation_70pct,1.5,86.44482964220967,0.49,0.7223489617764363
correlation_60pct,1.5,80.04357924797611,0.37,0.5200511591548856
accuracy_80pct,1.5,94.19827076494064,0.84,0.8589117743933362
accuracy_70pct,1.5,88.9337933153872,0.74,0.6385095853476811
accuracy_60pct,1.5,84.77239863370178,0.69,0.5002773540174655
correlation_70pct,1.5,83.76726802025942,0.42,0.6034347383823755
correlation_60pct,1.5,81.55399890062212,0.37,0.5441932417667015
accuracy_80pct,1.5,90.63466387450481,0.82,0.7321683482856077
accuracy_70pct,1.5,90.69337812117865,0.77,0.7398006327099054
accuracy_60pct,1.5,89.13305591247038,0.75,0.7334115739018563
correlation_70pct,1.5,84.08037872248164,0.43,0.6294366391563715
correlation_60pct,1.5,79.69128783051815,0.38,0.515431919492917
accuracy_80pct,1.5,95.46853899855739,0.87,0.8792122992347374
accuracy_70pct,1.5,91.76438375771222,0.79,0.755359402353044
accuracy_60pct,1.5,87.58701067158306,0.72,0.680120315589492
correlation_70pct,1.5,83.08406573706569,0.38,0.6298955040432251
correlation_60pct,1.5,81.7248278845104,0.39,0.5513059762702892
accuracy_80pct,1.5,93.93139383942682,0.86,0.819129330173079
accuracy_70pct,1.5,88.81286688756117,0.74,0.6831024111705255
accuracy_60pct,1.5,89.24872577667921,0.77,0.7019482105229778
correlation_70pct,1.5,80.73741498085121,0.36,0.5330260681042407
correlation_60pct,1.5,79.30166271810853,0.38,0.3846438771608947
accuracy_80pct,1.5,94.77825839267669,0.83,0.8686752527738715
accuracy_70pct,1.5,88.38223930084605,0.74,0.6503986077411924
accuracy_60pct,1.5,89.58139527155387,0.7,0.7234866389078546
correlation_70pct,1.5,73.75432993859755,0.28,0.3158021649563554
correlation_60pct,1.5,78.43517624227538,0.35,0.48877319052519186
accuracy_80pct,1.5,92.56143414604499,0.83,0.7652651668628667
accuracy_70pct,1.5,91.37475864530259,0.79,0.7571221655629674
accuracy_60pct,1.5,85.3364078569941,0.66,0.5798564859316108
correlation_70pct,1.5,83.69075361007204,0.43,0.609451866070559
correlation_60pct,1.5,80.9651111911293,0.36,0.5726161671015546
accuracy_80pct,1.5,93.29627235322559,0.82,0.8458349019396735
accuracy_70pct,1.5,88.56904668917811,0.78,0.6750885224617656
accuracy_60pct,1.5,85.85770649927058,0.65,0.6379900267754253
correlation_70pct,1.5,87.1013316801331,0.47,0.7495939634827196
correlation_60pct,1.5,79.31047440872014,0.31,0.47905866360996563
accuracy_80pct,1.5,93.90113846716216,0.85,0.8216614487546974
accuracy_70pct,1.5,89.9906423065468,0.76,0.693500034563877
accuracy_60pct,1.5,87.82360696361792,0.74,0.617741614263925
correlation_70pct,1.5,84.06257855896813,0.39,0.6349522943602341
correlation_60pct,1.5,82.52187827284318,0.43,0.5014680408795461
accuracy_80pct,1.5,93.53994696794742,0.84,0.8106010568923251
accuracy_70pct,1.5,90.47276023358756,0.77,0.7269423277464389
accuracy_60pct,1.5,86.5906976861671,0.67,0.6528055803126382
correlation_70pct,1.5,83.16058014725309,0.37,0.6840171185021825
correlation_60pct,1.5,82.51297819108642,0.41,0.5660549349607537
accuracy_80pct,1.5,92.45466436359293,0.83,0.7627198267486258
accuracy_70pct,1.5,88.38223930084605,0.74,0.6379414766973115
accuracy_60pct,1.5,87.74711781464482,0.7,0.6599430208403501
correlation_70pct,1.5,80.74631506260798,0.38,0.5470386308628329
correlation_60pct,1.5,77.76269579990819,0.35,0.5648238154164081
accuracy_80pct,1.5,93.99900816785744,0.83,0.8509486750707488
accuracy_70pct,1.5,90.59550842048336,0.79,0.7311720846156631
accuracy_60pct,1.5,85.23853815629879,0.68,0.5778708027745183
correlation_70pct,1.5,82.5894926012738,0.4,0.6710493357120467
correlation_60pct,1.5,78.80882295024125,0.33,0.563300032431481
accuracy_80pct,1.5,95.47036075762716,0.89,0.8699984148010811
accuracy_70pct,1.5,93.40829869929485,0.8,0.7916314084219552
accuracy_60pct,1.5,92.60416998827509,0.76,0.8193150486421396
correlation_70pct,1.5,85.92355626114747,0.45,0.6938963136252979
correlation_60pct,1.5,83.1285661458495,0.48,0.6377061779608696
accuracy_80pct,1.5,92.79095211539287,0.85,0.7612787941321368
accuracy_70pct,1.5,88.82176696931793,0.76,0.6826392637342968
accuracy_60pct,1.5,83.46112792577954,0.66,0.4628026659769881
correlation_70pct,1.5,83.77616810201619,0.44,0.5979170023724436
correlation_60pct,1.5,80.37622348163649,0.35,0.4739516746398944
accuracy_80pct,1.5,92.09529462344798,0.84,0.7223928019211434
accuracy_70pct,1.5,88.62250437223474,0.75,0.6712510487961609
accuracy_60pct,1.5,82.8579632484658,0.66,0.4635564203921651
correlation_70pct,1.5,85.34356863341142,0.46,0.7181390349576647
correlation_60pct,1.5,77.4139847706589,0.26,0.4435697251937791
accuracy_80pct,1.5,92.32481259279587,0.86,0.7170917766901381
accuracy_70pct,1.5,91.15951764377567,0.76,0.7459561074126771
accuracy_60pct,1.5,86.24730635046592,0.7,0.5356862438075178
correlation_70pct,1.5,83.75836793850266,0.4,0.5927488378361416
correlation_60pct,1.5,81.14484025677436,0.4,0.5986572840836978
accuracy_80pct,1.5,89.6792077797331,0.83,0.686435966584087
accuracy_70pct,1.5,92.62197015178862,0.8,0.8335986226520244
accuracy_60pct,1.5,85.61218486426466,0.66,0.6381018457657183
correlation_70pct,1.5,81.96142417654526,0.41,0.5440883952588055
correlation_60pct,1.5,80.21614159978903,0.32,0.6300901969492517
accuracy_80pct,1.5,94.9953211532734,0.88,0.8705835151119787
accuracy_70pct,1.5,91.07054802483714,0.8,0.7447132780527524
accuracy_60pct,1.5,82.27089729804275,0.67,0.42674722908915663
correlation_70pct,1.5,84.27074123780808,0.42,0.6605721613077021
correlation_60pct,1.5,80.51677183204583,0.41,0.5113843742845195
accuracy_80pct,1.5,91.76620551678201,0.81,0.8036786670747801
accuracy_70pct,1.5,91.28934415335846,0.78,0.755463324205938
accuracy_60pct,1.5,87.59226723520027,0.7,0.65466995893337
correlation_70pct,1.5,84.47890391664805,0.45,0.6974094013318783
correlation_60pct,1.5,81.1145596232954,0.44,0.5762243134088212
accuracy_80pct,1.5,93.80864565253103,0.84,0.8736661970406322
accuracy_70pct,1.5,90.3873457416434,0.76,0.7384751741734495
accuracy_60pct,1.5,85.1388466965337,0.68,0.563532062067617
correlation_70pct,1.5,82.21940102030231,0.37,0.6183504771827011
correlation_60pct,1.5,78.36756191384475,0.38,0.4491692741877698
accuracy_80pct,1.5,93.41012045836462,0.82,0.7974155739254364
accuracy_70pct,1.5,91.94766795035167,0.78,0.7514905924119708
accuracy_60pct,1.5,89.75930257812914,0.72,0.6511830343966764
correlation_70pct,1.5,85.33466855165466,0.44,0.6550240851288592
correlation_60pct,1.5,80.06311277941425,0.34,0.41679863986383775
accuracy_80pct,1.5,91.09360475196786,0.82,0.7358551339213697
accuracy_70pct,1.5,90.29485292701227,0.75,0.7457991248523456
accuracy_60pct,1.5,88.81104512849139,0.72,0.6881408559247819
correlation_70pct,1.5,84.13377921302224,0.55,0.6784747378982082
correlation_60pct,1.5,76.37675770208261,0.3,0.45670621833086317
accuracy_80pct,1.5,92.79803043807985,0.85,0.7922299704664478
accuracy_70pct,1.5,85.98213086157492,0.75,0.610803660345499
accuracy_60pct,1.5,85.58180916955303,0.66,0.5824568587739996
correlation_70pct,1.5,82.03793858673265,0.4,0.634367545767937
correlation_60pct,1.5,73.09782790067412,0.3,0.3771760800723044
accuracy_80pct,1.5,91.21453117979388,0.82,0.6754415158125416
accuracy_70pct,1.5,89.43908829200566,0.76,0.7116459184343993
accuracy_60pct,1.5,87.09061577672139,0.72,0.6292638221794575
correlation_70pct,1.5,81.9240904815936,0.4,0.6043507396741363
correlation_60pct,1.5,80.40292372690678,0.41,0.5556675294136099
accuracy_80pct,1.5,91.64331174622495,0.85,0.6854494812159386
accuracy_70pct,1.5,88.68289479431715,0.78,0.6321782189410746
accuracy_60pct,1.5,86.5871425591727,0.72,0.6437454234145044
correlation_70pct,1.5,80.35668995019836,0.38,0.5935564912338711
correlation_60pct,1.5,81.96142417654525,0.41,0.627617332708274
accuracy_80pct,1.5,92.67710401025381,0.85,0.8063283566280065
accuracy_70pct,1.5,93.04002887739314,0.79,0.8213844478180607
accuracy_60pct,1.5,80.75339932270978,0.67,0.4400814286383685
correlation_70pct,1.5,83.69075361007204,0.43,0.6345850499612355
correlation_60pct,1.5,78.8658038289905,0.35,0.549553318856442
accuracy_80pct,1.5,94.20717084669738,0.86,0.8114713528509911
accuracy_70pct,1.5,92.54363398253146,0.79,0.7097392950104839
accuracy_60pct,1.5,88.13674292705443,0.7,0.6165362917296647
correlation_70pct,1.5,85.46631682030724,0.48,0.667864751409092
