simulation,grader_type,rbf_score,accuracy,spearman
465,correlation_60pct,52.915242606089706,0.35,0.5423056922704043
466,accuracy_80pct,85.19991352746423,0.84,0.7476886017097116
466,accuracy_70pct,80.77348221378072,0.77,0.7637024334037454
466,accuracy_60pct,74.59280644604786,0.69,0.6706897201525965
466,correlation_70pct,54.64985930991903,0.35,0.6932351720183745
466,correlation_60pct,46.80381182352224,0.31,0.3729938724850461
467,accuracy_80pct,88.86996404708427,0.87,0.7939899793110523
467,accuracy_70pct,83.77052878020947,0.79,0.8319696381721594
467,accuracy_60pct,72.62371564570958,0.66,0.5662435348273223
467,correlation_70pct,50.66704730176168,0.31,0.5143632150692115
467,correlation_60pct,50.98754356502022,0.38,0.405856389439183
468,accuracy_80pct,89.917650184774,0.87,0.8635043841526395
468,accuracy_70pct,77.44710221998896,0.74,0.6612973796040645
468,accuracy_60pct,75.11766633361749,0.71,0.4331663420318919
468,correlation_70pct,59.38915473351909,0.43,0.5991190775854163
468,correlation_60pct,57.98407669981125,0.44,0.5564068690329496
469,accuracy_80pct,88.26132087297304,0.85,0.8040812032887384
469,accuracy_70pct,79.65889259251279,0.77,0.5866913068473697
469,accuracy_60pct,73.31380464462275,0.67,0.6673903870339618
469,correlation_70pct,52.30649681059923,0.33,0.6106354433217488
469,correlation_60pct,58.54249095054921,0.46,0.6412112795932045
470,accuracy_80pct,88.57408236151036,0.86,0.7708843892808839
470,accuracy_70pct,76.82432719017095,0.73,0.594060399980074
470,accuracy_60pct,77.83825372193388,0.73,0.6170194874280268
470,correlation_70pct,55.2894115213212,0.36,0.5768394567957058
470,correlation_60pct,54.442747738351315,0.39,0.5474705148775681
471,accuracy_80pct,86.57439038801883,0.84,0.7250344510200215
471,accuracy_70pct,84.64160189810553,0.82,0.6684525430653842
471,accuracy_60pct,79.18161630243905,0.74,0.6500985836831255
471,correlation_70pct,58.78315688528525,0.42,0.6646575070602706
471,correlation_60pct,59.40593191510325,0.43,0.6001691250275785
472,accuracy_80pct,87.95130733169233,0.85,0.7806528756651687
472,accuracy_70pct,80.4607207252434,0.76,0.6798151051357444
472,accuracy_60pct,73.26316523573253,0.67,0.4905695711675123
472,correlation_70pct,57.78325958784987,0.41,0.6369917318470322
472,correlation_60pct,54.24193062638993,0.36,0.596037400598332
473,accuracy_80pct,87.24749696258935,0.85,0.742777390551603
473,accuracy_70pct,79.44394362484462,0.75,0.6413090760620026
473,accuracy_60pct,74.33037650226306,0.68,0.6705688270963308
473,correlation_70pct,54.83389924029623,0.38,0.6057624984483226
473,correlation_60pct,49.34809405618266,0.36,0.39762830660172477
474,accuracy_80pct,91.27789256824258,0.88,0.9066291336297363
474,accuracy_70pct,85.35954412291528,0.81,0.7434276175788154
474,accuracy_60pct,77.62330475426572,0.71,0.6329892937367956
474,correlation_70pct,59.01478041315834,0.44,0.6130597699394703
474,correlation_60pct,57.07934659736763,0.41,0.5239455721668
475,accuracy_80pct,88.34530940227313,0.85,0.8730602066868517
475,accuracy_70pct,81.37937744063534,0.78,0.6429550171902488
475,accuracy_60pct,77.19849626777322,0.72,0.6113254554186348
475,correlation_70pct,52.850881827009644,0.36,0.5823394588659346
475,correlation_60pct,50.13304238594987,0.35,0.401801938724656
476,accuracy_80pct,86.56025853231205,0.85,0.7726992261479797
476,accuracy_70pct,77.74013333692702,0.74,0.615609950177818
476,accuracy_60pct,73.8722188953607,0.69,0.6669394136406833
476,correlation_70pct,53.24203332895456,0.35,0.6163679875219575
476,correlation_60pct,60.58712119565922,0.46,0.6488480640190454
477,accuracy_80pct,86.31196044423402,0.83,0.7483705815411841
477,accuracy_70pct,81.34592569884622,0.78,0.6126450200327879
477,accuracy_60pct,72.60968641138203,0.67,0.5271387752007244
477,correlation_70pct,64.72946117788838,0.47,0.7277883664828569
477,correlation_60pct,51.8845388927426,0.35,0.5045111529500269
478,accuracy_80pct,87.67220282770262,0.84,0.8493176799644485
478,accuracy_70pct,81.18151351868904,0.76,0.7828058305799581
478,accuracy_60pct,75.57592656189908,0.7,0.6383306704610389
478,correlation_70pct,63.5224523088853,0.5,0.6611537666050462
478,correlation_60pct,57.48727528089671,0.4,0.6928285827785916
479,accuracy_80pct,89.24729155746012,0.87,0.8507272618445877
479,accuracy_70pct,85.37917187313532,0.82,0.8069806814972614
479,accuracy_60pct,72.24944394672806,0.67,0.497129583662247
479,correlation_70pct,57.766482406265695,0.41,0.6186074578224792
479,correlation_60pct,58.3108674226761,0.44,0.6068418884088118
480,accuracy_80pct,87.62461923020672,0.85,0.8376497737765191
480,accuracy_70pct,81.7230479664636,0.78,0.6310713656989848
480,accuracy_60pct,78.65411108899204,0.71,0.7830796037949926
480,correlation_70pct,59.4702926941833,0.42,0.6168200622015206
480,correlation_60pct,56.52093234662968,0.39,0.5721574039255128
481,accuracy_80pct,86.0157708945224,0.82,0.7388770511174307
481,accuracy_70pct,83.77052878020947,0.79,0.7626128583053245
481,accuracy_60pct,73.2464906755276,0.67,0.4755005221670222
481,correlation_70pct,51.700498962365394,0.32,0.5271752518919857
481,correlation_60pct,54.473554154263034,0.38,0.5451437925678585
482,accuracy_80pct,84.72273985876973,0.81,0.7569086837272804
482,accuracy_70pct,83.77042615883025,0.79,0.7597606555115375
482,accuracy_60pct,77.22930268368494,0.71,0.6152676075186703
482,correlation_70pct,66.60053421459904,0.51,0.7673144932484179
482,correlation_60pct,54.58549853083897,0.36,0.6249044108751829
483,accuracy_80pct,89.21363457291253,0.87,0.789873296939705
483,accuracy_70pct,80.75680765357579,0.77,0.6524928477578272
483,accuracy_60pct,73.33037658344844,0.67,0.5215581757782584
483,correlation_70pct,55.272634339737024,0.36,0.5734839413140115
483,correlation_60pct,52.538120338472325,0.35,0.43063122457054326
484,accuracy_80pct,87.00184420038872,0.84,0.8440460751215532
484,accuracy_70pct,82.01903227341674,0.79,0.6898841430836167
484,accuracy_60pct,74.01740977096726,0.67,0.5614709299042522
484,correlation_70pct,60.35824561504275,0.45,0.666607779162318
484,correlation_60pct,57.70212162718563,0.42,0.5793597087266846
485,accuracy_80pct,85.37917187313532,0.82,0.7886065716064399
485,accuracy_70pct,80.10047826058945,0.76,0.6743177682992195
485,accuracy_60pct,75.01761493254035,0.68,0.67219030897828
485,correlation_70pct,61.746546467166425,0.44,0.6523276815988025
485,correlation_60pct,52.38763477126345,0.32,0.5764361445205933
486,accuracy_80pct,89.93442736635818,0.87,0.8576494645529794
486,accuracy_70pct,83.80123257474196,0.78,0.7482001262546856
486,accuracy_60pct,76.60652765386695,0.7,0.6359472966865864
486,correlation_70pct,57.87842678284163,0.39,0.663754031194626
486,correlation_60pct,56.37543360688541,0.41,0.432280136978721
487,accuracy_80pct,86.95130741287774,0.84,0.7264903225272799
487,accuracy_70pct,81.80428854850706,0.77,0.721356171862034
487,accuracy_60pct,74.95325415346029,0.69,0.5929273112031881
487,correlation_70pct,61.651379272174644,0.46,0.6038132509116645
487,correlation_60pct,49.88474429787183,0.33,0.5186329279923547
488,accuracy_80pct,82.3318963833333,0.8,0.6782537258701683
488,accuracy_70pct,82.46051532011417,0.78,0.7215467020717082
488,accuracy_60pct,79.86885473271634,0.74,0.6632099687241291
488,correlation_70pct,54.864705656207946,0.37,0.5747130132191264
488,correlation_60pct,61.60104772742214,0.46,0.629843723697581
489,accuracy_80pct,85.67230561145261,0.82,0.7786968462412925
489,accuracy_70pct,78.80439141344245,0.74,0.6390910309742235
489,accuracy_60pct,72.97003149741523,0.67,0.580180372341804
489,correlation_70pct,59.17430838723016,0.41,0.6805812059930991
489,correlation_60pct,50.163951423240825,0.34,0.40186281961849224
490,accuracy_80pct,89.85318678431473,0.88,0.8199844161186469
490,accuracy_70pct,78.79025955773567,0.75,0.6526706266593423
490,accuracy_60pct,74.59270382466863,0.69,0.608883565602636
490,correlation_70pct,58.48717257833209,0.41,0.6552345774001822
490,correlation_60pct,44.60869601120335,0.28,0.33341444777571544
491,accuracy_80pct,87.75334078836683,0.83,0.8650226302054683
491,accuracy_70pct,82.78740866435827,0.78,0.7744477844734441
491,accuracy_60pct,76.26306237079714,0.7,0.6316486090089921
491,correlation_70pct,61.947363579127796,0.47,0.6199108218796691
491,correlation_60pct,48.51047268007572,0.33,0.44837619511883914
492,accuracy_80pct,86.62472193277134,0.84,0.7575660512882301
492,accuracy_70pct,82.19544005045198,0.76,0.7591280167951839
492,accuracy_60pct,72.26337055967637,0.66,0.48241763908899127
492,correlation_70pct,62.71563734869009,0.46,0.704157272052978
492,correlation_60pct,53.602378414987754,0.35,0.5370560583928158
493,accuracy_80pct,84.6583790796897,0.82,0.8010211284716527
493,accuracy_70pct,84.0832902687468,0.8,0.8454995100786985
493,accuracy_60pct,73.85533909239729,0.69,0.6362814524752679
493,correlation_70pct,53.91513990352509,0.36,0.644059107530894
493,correlation_60pct,55.521035049194296,0.38,0.6550805649541296
494,accuracy_80pct,85.65827637712508,0.83,0.7679465947636754
494,accuracy_70pct,84.06641046578339,0.8,0.7073248699200787
494,accuracy_60pct,74.0680491798575,0.67,0.6414149554079359
494,correlation_70pct,55.61620224418606,0.36,0.6347256076977893
494,correlation_60pct,54.129986249814,0.38,0.5237248418194292
495,accuracy_80pct,89.91754756339478,0.87,0.7985884199100969
495,accuracy_70pct,82.8209630275266,0.78,0.7633923128897419
495,accuracy_60pct,74.98395794799279,0.68,0.5977118176621284
495,correlation_70pct,54.585498530838976,0.36,0.5344914643996831
495,correlation_60pct,53.242033328954555,0.35,0.5272616770197892
496,accuracy_80pct,87.26427414417354,0.85,0.7524344203996614
496,accuracy_70pct,82.82096302752662,0.78,0.7514559536812099
496,accuracy_60pct,72.77409859153921,0.69,0.3109945396962564
496,correlation_70pct,58.87832408027701,0.4,0.6508399642487552
496,correlation_60pct,54.30629140546999,0.35,0.5457973438346108
497,accuracy_80pct,86.21669062786303,0.85,0.6976041136513306
497,accuracy_70pct,83.78730596179365,0.79,0.7912093805049377
497,accuracy_60pct,77.26306228961175,0.71,0.6669949457180532
497,correlation_70pct,57.80003676943403,0.41,0.6519644045767833
497,correlation_60pct,49.619566406830415,0.31,0.44428735735860525
498,accuracy_80pct,86.90392905814032,0.85,0.8126108877577527
498,accuracy_70pct,79.82116851384124,0.75,0.7283441747557619
498,accuracy_60pct,72.54553087506045,0.68,0.5583758512783842
498,correlation_70pct,53.16089536829034,0.36,0.5325701032730125
498,correlation_60pct,49.52154864320278,0.32,0.49582984965405413
499,accuracy_80pct,88.86996404708427,0.87,0.7899556121722034
499,accuracy_70pct,80.61110367107305,0.79,0.6206251918962226
499,accuracy_60pct,75.57592656189907,0.7,0.6390632461606981
499,correlation_70pct,55.73588139548322,0.4,0.5508081116074939
499,correlation_60pct,46.558261682700845,0.3,0.41504542192015936
500,accuracy_80pct,86.92060361834525,0.85,0.7767485528616722
500,accuracy_70pct,79.83804831680463,0.75,0.6883241364458538
500,accuracy_60pct,71.2998781940452,0.66,0.5096656955803165
500,correlation_70pct,60.79698071448355,0.43,0.7206121906723998
500,correlation_60pct,53.49043403841183,0.37,0.5477903176479845
501,accuracy_80pct,85.95161535820083,0.83,0.7727561830925085
501,accuracy_70pct,81.82086048733277,0.77,0.7420062533489497
501,accuracy_60pct,73.34450843915522,0.66,0.6101901625075626
501,correlation_70pct,55.48748068602596,0.38,0.5595674918130963
501,correlation_60pct,55.32795271195414,0.41,0.5201880615795517
502,accuracy_80pct,87.62451660882748,0.85,0.7897948979111656
502,accuracy_70pct,83.70616800112943,0.8,0.7494002848451674
502,accuracy_60pct,75.83835650568388,0.71,0.5382401463162432
502,correlation_70pct,58.17441108979477,0.4,0.6354939487392136
502,correlation_60pct,51.962928906150196,0.33,0.5986063879780414
503,accuracy_80pct,89.294875154956,0.86,0.8569605940101145
503,accuracy_70pct,79.21242271835077,0.73,0.6690481524939458
503,accuracy_60pct,74.55904684012106,0.69,0.5714950966376289
503,correlation_70pct,60.78020353289937,0.43,0.7079409308114465
503,correlation_60pct,52.00147009678314,0.38,0.42889095211281886
504,accuracy_80pct,85.72273977758437,0.82,0.8374266429048215
504,accuracy_70pct,81.820963108712,0.77,0.7655178135184356
504,accuracy_60pct,75.90261466338471,0.7,0.5995524319450857
504,correlation_70pct,59.14075402406181,0.41,0.6642238504024597
504,correlation_60pct,52.803298229513764,0.37,0.5312344096438911
505,accuracy_80pct,85.6583789985043,0.83,0.7826221292065452
505,accuracy_70pct,82.04983868932847,0.78,0.6503076516072835
505,accuracy_60pct,72.98691130037864,0.67,0.5617743174783382
505,correlation_70pct,57.11290096053598,0.41,0.5925904172867533
505,correlation_60pct,58.71879610620519,0.43,0.619676851501018
506,accuracy_80pct,88.18293085956545,0.87,0.7223034507803371
506,accuracy_70pct,82.55568251510594,0.76,0.7853063192331817
506,accuracy_60pct,72.54532563230198,0.68,0.51529089320362
506,correlation_70pct,61.899779981631916,0.48,0.6415542660830506
506,correlation_60pct,54.783567695543724,0.38,0.4892901900191105
507,accuracy_80pct,86.2811540283223,0.84,0.7663901846445507
507,accuracy_70pct,84.44363535478,0.8,0.789953586065591
507,accuracy_60pct,74.88868813162178,0.7,0.5229522423460747
507,correlation_70pct,63.433579573499856,0.45,0.7513765071010656
507,correlation_60pct,50.01346585603195,0.31,0.4950110811096771
508,accuracy_80pct,86.591167569603,0.84,0.7374911136532932
508,accuracy_70pct,79.87150005859375,0.75,0.7301324085029055
508,accuracy_60pct,72.62666883572469,0.67,0.5862289633920038
508,correlation_70pct,60.40582921253863,0.44,0.628722478497044
508,correlation_60pct,55.68829779798733,0.41,0.5106492607678648
509,accuracy_80pct,89.93442736635816,0.87,0.8863892033779984
509,accuracy_70pct,82.34561775352313,0.79,0.6277959648176373
509,accuracy_60pct,75.27994225494592,0.69,0.5920007245559344
509,correlation_70pct,60.46744204436205,0.42,0.6462531352171316
509,correlation_60pct,60.02870694492127,0.44,0.6656613301296774
510,accuracy_80pct,88.99889084800284,0.85,0.8763597609501415
510,accuracy_70pct,84.36249739411578,0.81,0.7959830407733927
510,accuracy_60pct,73.87221889536069,0.69,0.5895078215650356
510,correlation_70pct,49.061152156092454,0.29,0.5673727143967382
510,correlation_60pct,55.082299949753505,0.4,0.568522252830884
511,accuracy_80pct,90.29477245239137,0.87,0.8843292608434673
511,accuracy_70pct,78.54491465967274,0.74,0.7537964162076682
511,accuracy_60pct,74.59270382466863,0.69,0.5965493928323187
511,correlation_70pct,57.487275280896725,0.4,0.6626573380001812
511,correlation_60pct,53.13008895237863,0.37,0.48546028366119215
512,accuracy_80pct,89.5768302275816,0.88,0.8607301414500954
512,accuracy_70pct,80.80428862969245,0.76,0.7090600102461584
512,accuracy_60pct,77.82137391897047,0.73,0.6201032963746147
512,correlation_70pct,59.079141192238396,0.43,0.6376791419129803
512,correlation_60pct,59.604001079808,0.45,0.5270977345908239
513,accuracy_80pct,91.14917101008248,0.9,0.8642205350910381
513,accuracy_70pct,84.98527242393378,0.82,0.7840801647734519
513,accuracy_60pct,72.85523655220344,0.68,0.5156443872379933
513,correlation_70pct,52.772491813602045,0.38,0.5752163733768065
513,correlation_60pct,49.9491050769519,0.32,0.6103608998726393
514,accuracy_80pct,88.96808443209115,0.86,0.8389866607755966
514,accuracy_70pct,79.41038926167629,0.75,0.5896133112102252
514,accuracy_60pct,75.23246127882929,0.7,0.5561440914528244
514,correlation_70pct,60.668259156323444,0.45,0.5520681238266258
514,correlation_60pct,56.80013947199866,0.4,0.5549597492514963
515,accuracy_80pct,91.2303089707467,0.89,0.8764631791091392
515,accuracy_70pct,82.80418584594244,0.78,0.7882589207541447
515,accuracy_60pct,78.85207763231756,0.73,0.6559793025155863
515,correlation_70pct,54.95987285119971,0.35,0.593747929326009
515,correlation_60pct,60.29388483596269,0.46,0.5585105011446602
516,accuracy_80pct,84.93768882643789,0.83,0.773512332092031
516,accuracy_70pct,79.79046471930874,0.76,0.6990045589429386
516,accuracy_60pct,71.96738625272323,0.65,0.5260880277188166
516,correlation_70pct,60.589869142915845,0.47,0.5881054580192339
516,correlation_60pct,52.440205196223936,0.36,0.4881826122457878
517,accuracy_80pct,87.60763680586408,0.85,0.7682336075441286
517,accuracy_70pct,78.43011971446093,0.75,0.6250369355882537
517,accuracy_60pct,74.92244773754858,0.7,0.6492691324847178
517,correlation_70pct,57.12693019486352,0.4,0.6517128724827655
517,correlation_60pct,47.6867779169171,0.29,0.44953812574728363
518,accuracy_80pct,87.01862138197289,0.84,0.8289724828989324
518,accuracy_70pct,83.11389152308543,0.78,0.7005614889235249
518,accuracy_60pct,73.8243274337271,0.7,0.4363626454788212
518,correlation_70pct,55.35102435314462,0.34,0.616971421962476
518,correlation_60pct,49.60278922524624,0.31,0.4056295787819343
519,accuracy_80pct,85.62482463533597,0.83,0.7707102955410088
519,accuracy_70pct,82.3623949351073,0.79,0.6662931031862243
519,accuracy_60pct,73.7216307067726,0.66,0.6258423198896821
519,correlation_70pct,58.37522820175616,0.43,0.6195606209839079
519,correlation_60pct,45.7682239040898,0.26,0.4167326839197681
520,accuracy_80pct,91.2303089707467,0.89,0.8514569692754047
520,accuracy_70pct,84.13087386624267,0.79,0.7637179244937383
520,accuracy_60pct,75.21558147586587,0.7,0.5270235376111422
520,correlation_70pct,57.51808169680842,0.39,0.631065699229962
520,correlation_60pct,56.847723069494535,0.39,0.612846262433325
521,accuracy_80pct,84.57724111902546,0.83,0.7418091245530922
521,accuracy_70pct,83.04953074400537,0.79,0.7136553310038841
521,accuracy_60pct,76.24628518921297,0.7,0.6910900376872333
521,correlation_70pct,55.895306748175805,0.37,0.6594955995858587
521,correlation_60pct,48.87081776610893,0.33,0.5097202498498752
522,accuracy_80pct,87.93453015010819,0.85,0.7579900288431131
522,accuracy_70pct,78.69254965824575,0.76,0.5587249854085049
522,accuracy_60pct,75.95315145089569,0.7,0.6670084359899365
522,correlation_70pct,60.09306772400131,0.43,0.6284385344115406
522,correlation_60pct,53.1776725498745,0.36,0.48624363601486426
523,accuracy_80pct,85.95151273682158,0.83,0.7646468125109697
523,accuracy_70pct,79.44679419348049,0.76,0.6414891842163627
523,accuracy_60pct,76.59260104091862,0.71,0.6081015298130585
523,correlation_70pct,55.12988354724938,0.39,0.5212203620425571
523,correlation_60pct,52.83135669816885,0.35,0.4643740471936153
524,accuracy_80pct,86.96818721584114,0.84,0.7160435074742229
524,accuracy_70pct,84.44363535478,0.8,0.7907265277244822
524,accuracy_60pct,75.28004487632516,0.69,0.527018690164328
524,correlation_70pct,60.51502564185793,0.41,0.6509030678353772
524,correlation_60pct,62.307708665161,0.47,0.6173718531008672
525,accuracy_80pct,88.24739426002473,0.86,0.8249690034784413
525,accuracy_70pct,78.38263873834428,0.76,0.60207016327635
525,accuracy_60pct,73.34450843915522,0.66,0.5857336918718131
525,correlation_70pct,58.76637970370108,0.42,0.5987571454859966
525,correlation_60pct,54.06562547073395,0.39,0.5163918971060972
526,accuracy_80pct,88.24739426002473,0.86,0.8181457947436978
526,accuracy_70pct,82.77337943003073,0.79,0.7607184828852565
526,accuracy_60pct,77.1987015105317,0.72,0.6470995668066967
526,correlation_70pct,53.89836272194091,0.36,0.586373264816938
526,correlation_60pct,56.04864288402054,0.41,0.5686779964685922
527,accuracy_80pct,85.68908279303679,0.82,0.7470866297570179
527,accuracy_70pct,81.34592569884623,0.78,0.6247626286929827
527,accuracy_60pct,73.65737254907178,0.67,0.5876580094467988
527,correlation_70pct,54.86470565620796,0.37,0.6166913636656628
527,correlation_60pct,46.561009629957475,0.31,0.4264423420050364
528,accuracy_80pct,88.29497785752062,0.85,0.8105510449776818
528,accuracy_70pct,82.75375167981068,0.78,0.6969956248787403
528,accuracy_60pct,75.790772908188,0.72,0.5591965995116704
528,correlation_70pct,58.702018924621015,0.43,0.5995633931773949
528,correlation_60pct,56.81691665358282,0.4,0.6325496467167921
529,accuracy_80pct,86.96818721584114,0.84,0.7851456037749782
529,accuracy_70pct,82.80418584594243,0.78,0.7482143317706975
529,accuracy_60pct,72.95325431583106,0.67,0.5314348041924645
529,correlation_70pct,61.38894932838984,0.45,0.6727107014857261
529,correlation_60pct,56.47049818049794,0.39,0.43722109447121693
530,accuracy_80pct,86.95426060289282,0.85,0.76776773938748
530,accuracy_70pct,82.08329043111756,0.78,0.6422709609211549
530,accuracy_60pct,77.5590465965649,0.72,0.6688993323679101
530,correlation_70pct,69.54989456215267,0.54,0.7518517736504294
530,correlation_60pct,54.16079266572572,0.37,0.5313487018225117
531,accuracy_80pct,86.68898009047216,0.83,0.767542008875798
531,accuracy_70pct,82.47739512307757,0.78,0.722597866427316
531,accuracy_60pct,74.5145190540195,0.71,0.5138382076081429
531,correlation_70pct,60.45341281003452,0.43,0.6389650186263761
531,correlation_60pct,53.61915559657193,0.35,0.6178690120752321
532,accuracy_80pct,91.85298137918548,0.9,0.8505838010452121
532,accuracy_70pct,81.73982514804777,0.78,0.6845742616378382
532,accuracy_60pct,77.93616886418228,0.72,0.7174753991745781
532,correlation_70pct,56.74980792724615,0.4,0.5027779533029033
532,correlation_60pct,57.47049809931255,0.4,0.6023100349568
533,accuracy_80pct,87.00184420038872,0.84,0.8235013006922607
533,accuracy_70pct,81.4606180226788,0.77,0.7393832847271683
533,accuracy_60pct,76.88573477923592,0.71,0.6308438827337846
533,correlation_70pct,59.620778261392175,0.45,0.571904575407521
533,correlation_60pct,55.63297942577024,0.36,0.6360078762430367
534,accuracy_80pct,86.60784212980793,0.84,0.7773295572856612
534,accuracy_70pct,81.44384084109463,0.77,0.694892887346934
534,accuracy_60pct,73.98670597643479,0.68,0.5744786354108108
534,correlation_70pct,59.126724789734276,0.42,0.6124739832521309
534,correlation_60pct,52.93201978767387,0.35,0.5520529281162755
535,accuracy_80pct,84.36239477273655,0.81,0.7471962625059004
535,accuracy_70pct,81.44394346247387,0.77,0.7126611200157331
535,accuracy_60pct,75.95019826088057,0.69,0.6013003143598243
535,correlation_70pct,59.780306235463996,0.42,0.6487364668873163
535,correlation_60pct,54.47355415426303,0.38,0.5105113818771526
536,accuracy_80pct,88.55740780130543,0.86,0.8278678595426987
536,accuracy_70pct,78.0527922040851,0.75,0.5792943593095367
536,accuracy_60pct,75.967078063844,0.69,0.6803404348067469
536,correlation_70pct,60.73261993540349,0.44,0.7060215772806707
536,correlation_60pct,49.197608488973785,0.33,0.41233946016067397
537,accuracy_80pct,88.26417144160891,0.86,0.7868208560010349
537,accuracy_70pct,79.46092604918726,0.75,0.6963019635310307
537,accuracy_60pct,75.98660319268477,0.7,0.6711876608477181
537,correlation_70pct,57.702019005806406,0.42,0.5048605311259847
537,correlation_60pct,41.97219977356629,0.26,0.34722753076535356
538,accuracy_80pct,86.64139649297627,0.84,0.751544135931861
538,accuracy_70pct,78.83794577661078,0.74,0.596955684029576
538,accuracy_60pct,74.67109383807623,0.67,0.5827943122125034
538,correlation_70pct,59.86144419612822,0.41,0.652642357349636
538,correlation_60pct,57.42291450181666,0.41,0.5932402458501163
539,accuracy_80pct,87.29782850734186,0.85,0.8610316889451542
539,accuracy_70pct,80.47739528544834,0.76,0.7342346225996459
539,accuracy_60pct,75.36108021561014,0.68,0.69465938226061
539,correlation_70pct,57.43969168340084,0.41,0.6618930188459662
539,correlation_60pct,47.96608766366531,0.3,0.5120445683408842
540,accuracy_80pct,88.6076367246787,0.86,0.8066239852336222
540,accuracy_70pct,80.47749790682757,0.76,0.7052353296761527
540,accuracy_60pct,78.46092613037266,0.74,0.6234420554753743
540,correlation_70pct,61.29103418614146,0.46,0.6013722759090182
540,correlation_60pct,56.09612386013718,0.4,0.49255903798513023
541,accuracy_80pct,88.14947911777635,0.87,0.7385144786491393
541,accuracy_70pct,84.78720325922903,0.8,0.7830057139588928
541,accuracy_60pct,78.85207763231757,0.73,0.5802651282994532
541,correlation_70pct,61.011827060772475,0.45,0.6551598709797063
541,correlation_60pct,56.3754336068854,0.41,0.5745293505926957
542,accuracy_80pct,86.62472193277134,0.84,0.7979905481152348
542,accuracy_70pct,78.41303466873906,0.75,0.5679134148203271
542,accuracy_60pct,73.96738609035246,0.67,0.6494812059982542
542,correlation_70pct,62.338515081072714,0.46,0.7132539350243107
542,correlation_60pct,52.48768617234058,0.35,0.5234723877488335
543,accuracy_80pct,89.06325162708289,0.84,0.8906468759451532
543,accuracy_70pct,79.42716644326045,0.75,0.591048597527784
543,accuracy_60pct,74.96992871366523,0.69,0.636050211867604
543,correlation_70pct,61.763323648750585,0.44,0.6973715155691665
543,correlation_60pct,50.915448011218935,0.33,0.48745562395098896
544,accuracy_80pct,86.6890827118514,0.83,0.8273314568163934
544,accuracy_70pct,79.13413532632241,0.75,0.7401833402250845
544,accuracy_60pct,78.08370124137605,0.74,0.6203578834571861
544,correlation_70pct,47.06410550847833,0.28,0.5000283156710386
544,correlation_60pct,49.8203835187918,0.34,0.4603112611040198
545,accuracy_80pct,86.34551480740237,0.83,0.8410642139902772
545,accuracy_70pct,81.11705011822976,0.77,0.7041296678768418
545,accuracy_60pct,74.24934116297808,0.69,0.6642967513911309
545,correlation_70pct,58.14360467388306,0.41,0.6620457079398291
545,correlation_60pct,46.966190366229924,0.29,0.4016050405912169
546,accuracy_80pct,87.59096224565914,0.85,0.7672013515539959
546,accuracy_70pct,84.98527242393378,0.82,0.7283615663191936
546,accuracy_60pct,74.68787101966039,0.67,0.5582381506978656
546,correlation_70pct,54.211124210478225,0.37,0.6356211741193865
546,correlation_60pct,64.91350110826559,0.5,0.6017417855532832
547,accuracy_80pct,89.57408228032497,0.87,0.8069505029423343
547,accuracy_70pct,82.37937735944996,0.79,0.6797071908599673
547,accuracy_60pct,72.2326667651439,0.67,0.4432766508773769
547,correlation_70pct,57.8952039644258,0.39,0.6335254102766826
547,correlation_60pct,52.820075411097925,0.37,0.47667207658346483
548,accuracy_80pct,85.24739450358089,0.83,0.7023614198291237
548,accuracy_70pct,80.7876140694875,0.76,0.69929112197992
548,accuracy_60pct,77.29651403140085,0.71,0.7059086038100483
548,correlation_70pct,57.143707376447686,0.4,0.6296163713738118
548,correlation_60pct,51.557748169877755,0.35,0.44880279191288797
549,accuracy_80pct,87.35933871778606,0.83,0.8138336263177267
549,accuracy_70pct,80.73992785061239,0.77,0.6771547055851069
549,accuracy_60pct,72.1823352203914,0.67,0.4743894211115281
549,correlation_70pct,55.473451451698416,0.39,0.5939173415194662
549,correlation_60pct,51.1638487206762,0.35,0.48424233901041114
550,accuracy_80pct,87.65532302473919,0.84,0.7945733198355545
550,accuracy_70pct,82.68939090073064,0.79,0.6874298273510705
550,accuracy_60pct,76.19859897033784,0.71,0.5117606653785481
550,correlation_70pct,61.73251723283887,0.45,0.703135165373612
550,correlation_60pct,59.32479395443902,0.44,0.5872762965753837
551,accuracy_80pct,87.52649884519987,0.86,0.7151654042065789
551,accuracy_70pct,79.49437779097639,0.75,0.6364457148117201
551,accuracy_60pct,75.68797355985426,0.68,0.6543824024478052
551,correlation_70pct,64.36911609185518,0.47,0.694778385384154
551,correlation_60pct,57.20806815552774,0.39,0.6035744676797228
552,accuracy_80pct,87.59085962427991,0.85,0.7099802014611658
552,accuracy_70pct,84.04963328419922,0.8,0.6993181889116121
552,accuracy_60pct,77.27963422843744,0.71,0.603565603297872
552,correlation_70pct,59.797083417048164,0.42,0.6476924966818417
552,correlation_60pct,56.80013947199865,0.4,0.6237675235616073
553,accuracy_80pct,88.32853222068896,0.85,0.8320945927727829
553,accuracy_70pct,77.790670124438,0.74,0.5734025668534795
553,accuracy_60pct,80.54185868590764,0.75,0.696415405545829
553,correlation_70pct,54.50436057017475,0.37,0.46276257650488944
553,correlation_60pct,55.225050742241145,0.37,0.5636110312272526
554,accuracy_80pct,88.80570588938346,0.88,0.7636142762224146
554,accuracy_70pct,81.88542650917128,0.76,0.8045152331031924
554,accuracy_60pct,72.98680867899942,0.67,0.6201874835214216
